,id,artist,album,date,duration,description,thumbnail,views,score,genre,shirt,shirt_rgb
1724,w33XqeTSNeg,Disclosure,Settle,2013-06-05T22:26:45Z,PT8M6S,"listen: <url>  on settle, the fresh electronic music duo known as disclosure brings a series of house and garage-inspired dance numbers that groove excitingly. some of the vocal guests are pretty spectacular as well. even if you're not nutty about dance music, give it a try.  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  our podcast: <url>  join our forum: <url>  <url>  fav tracks: when a fire starts to burn, f for you, white noise ft. alunageorge, stimulation, voices ft. sasha keable,   least fav track: latch ft. sam smith  disclosure - settle / 2013 / island records / uk garage, future garage, house, deep house,   7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/w33XqeTSNeg/hqdefault.jpg,102361,7.0,"['uk garage', 'future garage', 'house', 'deep house', '']",other,"[(226, 202, 187), (226, 212, 194), (236, 204, 188)]"
1725,LDMNhCOs0G0,CX KiDTRONiK: KRAK ATTACK 2: THE BALLAD OF ELLI SKIFF ALBUM REVIEW,CX KiDTRONiK: KRAK ATTACK 2: THE BALLAD OF ELLI SKIFF,2013-06-05T14:56:57Z,PT8M27S,"listen: <url>  experimental hip hop and electronic music producer cx kidtronik's krack attack 2 will probably be one of the noisiest and most high-octane experiences you'll have with music this year--even if it is a bit messy and inconsistent.  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  our podcast: <url>  join our forum: <url>  <url>  fav tracks: krak attack war zone, locked in ft. billy danze, blackout (otto von schirach mix) ft. phil the agony, ricky ray, and med, let's go krazy (atari teenage riot mix) ft. nic endo & alec empire), menace to society ft. cream, basek, and montana blaq  least fav track: you're a dummy  cx kidtronik - krak attack 2: the ballad of elli skiff / 2013 / stones throw / experimental hip hop, industrial hip hop, digital hardcore, drum machine metal that rips your face off  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/LDMNhCOs0G0/hqdefault.jpg,19628,6.0,"['experimental hip hop', 'industrial hip hop', 'digital hardcore', 'drum machine metal that rips your face off']",other,"[(201, 143, 96), (108, 49, 26), (132, 68, 39)]"
1726,5uvj_3nd5kY,Queens of the Stone Age,...Like Clockwork,2013-06-04T17:24:17Z,PT9M45S,"listen: <url>  with ...like clockwork, queens of the stone age pulls together their dreariest album yet, but don't forget to deliver plenty of badass alt rock numbers in the process.  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  our podcast: <url>  join our forum: <url>  <url>  fav tracks: i sat by the ocean, if i had a tail, my god is the sun, kalopsia, fairweather friends, i appear missing, ...like clockwork  least fav track: keep your eyes peeled  queens of the stone age - ...like clockwork / 2013 / matador records / alternative rock, stoner rock  9/10 <url>  y'all know this is just my opinion, right?  shoutouts: traxman: <url> wayne? brydon filthy frank",https://i.ytimg.com/vi/5uvj_3nd5kY/hqdefault.jpg,422594,9.0,"['alternative rock', 'stoner rock']",,
1727,rzolEHmXNBE,Deafheaven,Sunbather,2013-05-31T19:50:13Z,PT9M5S,"listen: <url>  west coast metal outfit deafheaven has really improved their sound on this latest outing of theirs, delivering sharper, more triumphant compositions through a barrage of black metal-style instrumentation.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: dream house, irresistible, sunbather, please remember, vertigo  least fav track: windows  deafheaven - sunbather / deathwish inc. / 2013 / atmospheric black metal, post-rock, blackgaze, ambient, screamo  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/rzolEHmXNBE/hqdefault.jpg,394346,8.0,"['atmospheric black metal', 'post-rock', 'blackgaze', 'ambient', 'screamo']",other,"[(216, 189, 165), (158, 132, 109), (172, 140, 118)]"
1728,CDLs0XZiE8A,Bibio,Silver Wilkinson,2013-05-31T12:34:39Z,PT7M38S,"listen: <url>  bibio's latest full-length might be one of his most consistent yet, filtering this uk producer's versatile talents through a dreamy, sedate lens.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: the first daffodils, dye the water green, you, you won't remember, sycamore sillhouetting  least fav track: wulf  bibio - silver wilkinson / 2013 / warp / folktronica, glitch pop, dream pop, dream folk, instrumental hip hop,   7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/CDLs0XZiE8A/hqdefault.jpg,28032,7.0,"['folktronica', 'glitch pop', 'dream pop', 'dream folk', 'instrumental hip hop', '']",,
1729,lNat70LnRuk,Quasimoto,Yessir Whatever,2013-05-30T15:19:17Z,PT6M40S,"listen: <url>  this new collection of lord quas tracks might not be as epic as this project's debut lp in 2000, but it's still an incredibly fun listen.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: broad factor, planned attack, catchin' the vibe, am i confused?, green power  least fav track: youngblood  quasimoto - yessirwhatever / 2013 / stones throw / abstract hip hop, boom bap, jazz rap, psych rap  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/lNat70LnRuk/hqdefault.jpg,175092,7.0,"['abstract hip hop', 'boom bap', 'jazz rap', 'psych rap']",other,"[(229, 218, 205), (228, 206, 176), (221, 194, 160)]"
1730,drLldJfKOGs,Baths,Obsidian,2013-05-29T18:56:50Z,PT7M22S,"listen: <url>  on baths' latest full-length, will wiesenfeld flexes his singer-songwriter muscles over a group of beats that have a much poppier feel.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: ironworks, no past lives, ossuary  least fav track: inter  baths - obsidian / anticon. / 2013 / glitch pop, chamber pop, synth pop, indie electronic  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/drLldJfKOGs/hqdefault.jpg,50403,6.0,"['glitch pop', 'chamber pop', 'synth pop', 'indie electronic']",other,"[(219, 147, 112), (106, 50, 35), (178, 61, 46)]"
1731,qsyAV70z5K4,The World Is A Beautiful Place And I Am No Longer Afraid To Die,"Whenever, If Ever",2013-05-28T18:32:06Z,PT7M23S,"listen: <url>  the world is a beautiful place and i am no longer afraid to die has pulled together an undeniably solid indie rock album on this debut lp of theirs. if you like your vocals incredibly emotional--and slightly wimpy--this should appeal!  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: heartbeat in the brain, picture of a tree that doesn't look okay, you will never go to space, gig life  least fav track: blank #9  the world is a beautiful place and i am no longer afraid to die - whenever, if ever / 2013 / topshelf records / emo, midwest emo, indie rock  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/qsyAV70z5K4/hqdefault.jpg,112348,7.0,"['emo', 'midwest emo', 'indie rock']",other,"[(146, 26, 29), (46, 15, 18), (221, 44, 48)]"
1732,ijsQkQwNKzs,Travis Scott,Owl Pharaoh EP / MIXTAPE /,2013-05-28T00:49:35Z,PT13M5S,"listen: <url>  despite the plethora of hype building under this texas mc and producer, travis scott's owl pharaoh doesn't sound like much more than a rap demo that bites its influences a little too hard.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: upper echelon,   least fav track: dance on the moon  travis scott - owl pharaoh / 2013 / epic, grand hustle / trap rap, pop rap, southern hip hop  3/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/ijsQkQwNKzs/hqdefault.jpg,158638,3.0,"['trap rap', 'pop rap', 'southern hip hop']",other,"[(93, 49, 82), (212, 179, 185), (168, 156, 164)]"
1733,ev49SUoNyrQ,Classixx,Hanging Gardens,2013-05-24T15:32:05Z,PT5M19S,"listen: <url>  get into this new album from classixx if you're looking for a series of breezy dance tracks with a vintage vibe, taking a load of cues from synth pop and new wave music.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: holding on, all you're waiting for, supernature, i'll get you  least fav track: a strangers love  classixx - hanging gardens / 2013 / innovative leisure / house, synth pop, synth funk  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/ev49SUoNyrQ/hqdefault.jpg,24608,6.0,"['house', 'synth pop', 'synth funk']",other,"[(18, 12, 12), (135, 52, 57), (71, 15, 17)]"
1734,DYjFU8zATdc,This Routine Is Hell,Howl,2013-05-23T16:19:29Z,PT7M23S,"listen: <url>  hailing from the netherlands, this routine is hell combines mid-paced riffs and uncompromising lyrics to create one of this years most convincing and blood-pumping hardcore releases.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: nostalgia, howl, wrongdoer, i wake to see the world go wild, don't let them, asleep  least fav track: (untitled)  this routine is hell - howl / 2013 / cobra records, shield recordings, ruins records / punk rock, hardcore punk, sludge punk  8/10 <url>  y'all know this is just my opinion, right?  shoutouts! paris: <url> chicago: <url>",https://i.ytimg.com/vi/DYjFU8zATdc/hqdefault.jpg,40446,8.0,"['punk rock', 'hardcore punk', 'sludge punk']",other,"[(53, 33, 27), (27, 20, 17), (88, 42, 30)]"
1735,gx6YSnW3tUc,Anamanaguchi,Endless Fantasy,2013-05-22T15:44:44Z,PT6M22S,"listen: <url>  new york chiptuners anamanaguchi have a new album out that's sure to test your threshold for 8-bit synths and instrumental power pop.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: meow, viridian genesis, snow angels, planet, u n me  least fav track: japan air  anamanaguchi - endless fantasy / 2013 / self-released / chiptune, power pop, house, electropop  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/gx6YSnW3tUc/hqdefault.jpg,60788,6.0,"['chiptune', 'power pop', 'house', 'electropop']",other,"[(26, 19, 19), (225, 217, 206), (140, 140, 132)]"
1736,5gDORqcKe2c,The National,Trouble Will Find Me,2013-05-21T16:51:49Z,PT7M6S,"listen: <url>  the national comes through with yet another syrupy, impenetrable ode to life's most blasé moments.   what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: demons, pink rabbits  least fav track: i should live in salt  the national - trouble will find me / 2013 / 4ad / chamber pop, indie rock  4/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/5gDORqcKe2c/hqdefault.jpg,95724,4.0,"['chamber pop', 'indie rock']",other,"[(28, 19, 19), (36, 19, 19), (36, 20, 28)]"
1737,tTUBoFVi-HY,Daft Punk,Random Access Memories,2013-05-20T19:28:17Z,PT14M47S,"listen: <url>  the kings of french house return with a new album that pays homage to the roots of their roots.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: give life back to music, the game of love, giorgio by moroder, within, get lucky, beyond, doin' it right, contact  least fav track: lose yourself to dance  daft punk - random access memories / 2013 / disco, synth funk, smooth funk, aor, soft rock, progressive synth, electro-disco  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/tTUBoFVi-HY/hqdefault.jpg,1234579,8.0,"['disco', 'synth funk', 'smooth funk', 'aor', 'soft rock', 'progressive synth', 'electro-disco']",other,"[(144, 36, 33), (40, 12, 14), (209, 137, 100)]"
1738,sEVQ4ZFxZxM,The Dillinger Escape Plan,One Of Us Is The Killer,2013-05-16T14:57:44Z,PT7M26S,"listen: <url>  the dillinger escape plan comes through again with another solid set of pummeling, difficult riffs and catchy choruses on this new full-length album.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: prancer, when i lost my bet, one of us is the killer, nothing funny, understanding decay, paranoia shields  least fav track: magic that i held you prisoner  the dillinger escape plan - one of us is the killer / sumerian records / 2013 / mathcore, metalcore, spazzcore, post-hardcore, riff mania, alternative metal  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/sEVQ4ZFxZxM/hqdefault.jpg,137206,8.0,"['mathcore', 'metalcore', 'spazzcore', 'post-hardcore', 'riff mania', 'alternative metal']",other,"[(172, 51, 36), (126, 61, 41), (157, 101, 71)]"
1739,U2oWxvgeboY,Vampire Weekend,Modern Vampires of the City,2013-05-14T18:03:48Z,PT9M13S,"listen: <url>  vampire weekend's latest album is a worth sequel to 2010's contra, presenting songs that truly stand on the merits of their memorable writing and lush instrumentation.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: step, diane young, unbelievers, don't die, hannah hunt, hudson  least fav track: finger back  vampire weekend - modern vampires of the city / 2013 / xl / indie rock, indie pop, baroque pop, chamber pop  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/U2oWxvgeboY/hqdefault.jpg,248114,7.0,"['indie rock', 'indie pop', 'baroque pop', 'chamber pop']",,
1740,wG034hgGvis,Co La,Moody Coup,2013-05-14T12:12:20Z,PT7M4S,"listen: <url>  co la's latest album is a pretty intriguing journey through complex beats and disorienting samples.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: sukiyaki to die for, deaf christian, sympathy flinch  least fav track: melter's delight  co la - moody coup / software recording co. / 2013 / plunderphonics, wonky techno, glitch, vaporwave, disorienting samples  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/wG034hgGvis/hqdefault.jpg,13333,6.0,"['plunderphonics', 'wonky techno', 'glitch', 'vaporwave', 'disorienting samples']",other,"[(199, 125, 82), (250, 236, 203), (222, 176, 124)]"
1741,0fgfTrHZGlY,Charli XCX,True Romance,2013-05-13T14:14:32Z,PT6M36S,"listen: <url>  honestly, true romance didn't offer me much that felt romantic or true. aside from a few well-written and produced singles, this album mostly dishes out cookie cutter electropop with very little flair.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: stay away, set me free  least fav track: cloud aura ft. brooke candy  charli xcx - true romance / 2013 / asylum / electropop, synth pop, dance pop  3/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/0fgfTrHZGlY/hqdefault.jpg,86694,3.0,"['electropop', 'synth pop', 'dance pop']",other,"[(224, 38, 55), (223, 134, 115), (155, 55, 54)]"
1742,7jZ7aMkv59U,The Uncluded,Hokey Fright,2013-05-10T22:19:14Z,PT7M48S,"listen: <url>  on a surprise collaborative album from kimya dawson and aesop rock, the singer-songwriter and mc prove their styles meld much more than they clash.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: tv on 10, organs, bats, the aquarium, teleprompters, alligator  least fav track: wyhuom  the uncluded - hokey fright / 2013 / rhymesayers entertainment / abstract hip hop, anti-folk, folk hop, experimental hip hop, singer-songwriter hip hop fusion magic  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/7jZ7aMkv59U/hqdefault.jpg,49881,7.0,"['abstract hip hop', 'anti-folk', 'folk hop', 'experimental hip hop', 'singer-songwriter hip hop fusion magic']",,
1743,zIIuA6__2RQ,Phoenix,Bankrupt!,2013-05-09T14:30:09Z,PT6M43S,"listen: <url>  phoenix's latest album sees the french pop rock outfit incorporating more synths and electronics into the equation. really, it's to the point where many tracks here have an overtly new wave feel.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: entertainment, trying to be cool, bourgeois  least fav track: s.o.s. in bel air  phoenix - bankrupt! / 2013 / glassnote / indie pop, synth pop, indie rock, new wave  5/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/zIIuA6__2RQ/hqdefault.jpg,82954,5.0,"['indie pop', 'synth pop', 'indie rock', 'new wave']",white_check,"[(183, 173, 169), (13, 7, 8), (124, 116, 116)]"
1744,akI3DOvH2OA,Little Women,Lung,2013-05-08T16:53:02Z,PT6M24S,"listen: <url>  new york experimental music outfit drops a new album that's is sure to challenge listeners as much as their debut.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: uh, it's all just one track...  least fav track:  little women - lung / aum fidelity / 2013 / avant-garde jazz, noise rock, math rock  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/akI3DOvH2OA/hqdefault.jpg,15557,6.0,"['avant-garde jazz', 'noise rock', 'math rock']",other,"[(29, 18, 19), (188, 48, 58), (132, 108, 84)]"
1745,vwsM7UihYoY,Altar of Plagues,Teethed Glory and Injury,2013-05-07T15:54:56Z,PT9M11S,"listen: <url>  irish black metal outfit altar of plagues' latest album sees the band challenging their atomspheric black metal roots with loops, synthetic drums, keyboards, noise, and some unique grooves.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: god alone, a body shrouded, burnt year, a remedy and a fever, scald scar of water, reflection pulse remains  least fav track: mills (if i had to pick one...)  altar of plagues - teethed glory and injury  9/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/vwsM7UihYoY/hqdefault.jpg,64986,9.0,,other,"[(27, 20, 19), (54, 33, 28), (44, 36, 32)]"
1746,pLGKl1e5_WM,Chance The Rapper,Acid Rap,2013-05-07T11:07:51Z,PT10M51S,"listen: <url>  chicago rapper and singer chance the rapper comes through with a more ambitious mixtape with acid rap, improving upon his production, hooks, and recording quality. a lot of the beats on this project are impressive as hell, but chance often puts hooks, ad-libs, and instrumentals ahead of the quality and cohesion of his lyrical content. anyone listening deeper than chance's over-the-top persona will find there's a little something missing.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: good ass intro, cocoa butter kisses, everybody's something, interlude (that's love)  least fav track: smoke again  chance the rapper - acid rap / 2013 / self-released / pop rap, jazz rap, juke  6/10  y'all know this is just my opinion, right?  this video was reuploaded due to an editing mistake in the previous upload.",https://i.ytimg.com/vi/pLGKl1e5_WM/hqdefault.jpg,806931,6.0,"['pop rap', 'jazz rap', 'juke']",yellow_check,"[(146, 136, 134), (43, 39, 43), (80, 58, 62)]"
1747,fMWT7_SsowU,R.A. The Rugged Man,Legends Never Die,2013-05-04T13:21:08Z,PT9M59S,"listen: <url>  r.a. the rugged man returns with his first album in almost ten years. while he may be rapping faster than ever--and is incredibly vile at points--some of the production on this lp sounds incredibly dated and obvious.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: the people's champ, shoot me in the head, legends never die (daddy's halo), still get through the day  least fav track: holla-loo-yuh  r.a. the rugged man - legends never die / nature sounds / 2013 / east coast hip hop, hardcore hip hop  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/fMWT7_SsowU/hqdefault.jpg,98497,6.0,"['east coast hip hop', 'hardcore hip hop']",other,"[(67, 49, 28), (215, 146, 115), (137, 100, 73)]"
1748,16QuI9jkn7w,Savages,Silence Yourself,2013-05-02T14:32:00Z,PT6M27S,"listen: <url>  savages' full-length debut may just be a group of tracks, but they're an incredibly performed, produced, and written group of tracks that bring the energy of old school post-punk and gothic rock alive again.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: shut up, i am here, city's full, she will, no face, husbands, hit me  least fav track: dead nature  savages - silence yourself / 2013 / matador / post-punk, gothic rock, punk rock, noise rock  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/16QuI9jkn7w/hqdefault.jpg,63941,8.0,"['post-punk', 'gothic rock', 'punk rock', 'noise rock']",,
1749,dFDF8bMJ-NA,The Haxan Cloak,Excavation,2013-05-01T14:16:14Z,PT6M42S,"listen: <url>  the haxan cloak's new, sophomore album is possibly one of the scariest sonic experiences you'll have all year.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: excavation pt. 1, excavation, pt. 2, miste, the mirror reflecting pt. 2, dieu  least fav track: the mirror reflecting pt. 1  the haxan cloak - excavation / 2013 / tri angle records / dark ambient, ambient dub, drone  8/10  <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/dFDF8bMJ-NA/hqdefault.jpg,59579,8.0,"['dark ambient', 'ambient dub', 'drone']",other,"[(211, 198, 176), (173, 70, 54), (96, 79, 64)]"
1750,W3v3SPfkTzE,Jenny Hval,Innocence Is Kinky,2013-04-30T15:19:05Z,PT7M34S,"listen: <url>  singer-songriter jenny hval's sophomore full-length has its share of jumbled ideas with obvious inspirations, but sometimes her vocal expressions and songwriting are just enough to keep this album intriguing and somewhat moving.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: innocence is kinky, mephisto in the water, i called, give me that sound, amphibious, androgynous, is there anything on me that doesn't speak?  least fav track: oslo oedipus  jenny hval - innocence is kinky / 2013 / rune grammofon / art pop, chamber pop, singer-songwriter, spoken word  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/W3v3SPfkTzE/hqdefault.jpg,20243,7.0,"['art pop', 'chamber pop', 'singer-songwriter', 'spoken word']",other,"[(36, 23, 22), (28, 20, 20), (28, 28, 27)]"
1751,ooUmHvnjmwg,Iggy And The Stooges,Ready To Die,2013-04-28T22:53:38Z,PT6M12S,"listen: <url>  on the stooges' latest full-length effort, the band is sounding tighter than they did on 2007's the weirdness, but there's still no effort to fix what was ailing the band lyrically and vocally.   what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: dd's, dirty deal  least fav track: job  iggy and the stooges - ready to die / 2013 / fat possum / garage rock, hard rock, punk rock, rock 'n' roll  4/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/ooUmHvnjmwg/hqdefault.jpg,41722,4.0,"['garage rock', 'hard rock', 'punk rock', ""rock 'n' roll""]",other,"[(243, 50, 49), (237, 156, 136), (65, 5, 5)]"
1752,MYJHHxjlwOQ,Colin Stetson,New History Warfare Vol. 3: To See More Light,2013-04-26T20:57:48Z,PT6M29S,"listen: <url>  on colin stetson's latest installment in the new history warfare series, the canadian saxophonist displays some tenderness in his incredibly technical solo compositions.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: among the sef, part of me apart from you, to see more light  least fav track: in mirrors  colin stetson - new history warfare vol. 3: to see more light / 2013 / constellation / experimental, avant-garde jazz, post-minimalism  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/MYJHHxjlwOQ/hqdefault.jpg,25502,7.0,"['experimental', 'avant-garde jazz', 'post-minimalism']",other,"[(23, 18, 18), (197, 190, 185), (124, 124, 118)]"
1753,BSKuO06eluM,Deerhunter,Monomania,2013-04-24T13:26:50Z,PT8M18S,"listen: <url>  deerhunter's latest effort sees the band going down a noise-infused garage rock route, stripping their songs down to the barest of essentials.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: leather jacket ii, the missing, dream captain, monomania  least fav track: pensacola  deerhunter - monomania / 2013 / 4ad / noise rock, noise pop, psychedelic rock, neo-psychedelia, garage rock  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/BSKuO06eluM/hqdefault.jpg,64048,6.0,"['noise rock', 'noise pop', 'psychedelic rock', 'neo-psychedelia', 'garage rock']",other,"[(26, 18, 17), (211, 200, 193), (139, 132, 127)]"
1754,s0DvP63D0B0,Yeah Yeah Yeahs,Mosquito,2013-04-23T13:38:38Z,PT6M52S,"listen: <url>  unfortunately, the latest yeah yeah yeahs album is one of those instances when the album's lead single seems to be the best track, dwarfing nearly every other song on the album with ambition, glitz, and great songwriting. the rest of the album is a bit spotty, in my opinion.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: sacrilige, under the earth, wedding song  least fav track: always  yeah yeah yeahs - mosquito / 2013 / polydor / indie rock, garage rock, art rock, neo-psychedelia  5/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/s0DvP63D0B0/hqdefault.jpg,43979,5.0,"['indie rock', 'garage rock', 'art rock', 'neo-psychedelia']",other,"[(24, 19, 18), (196, 188, 184), (132, 132, 128)]"
1755,TJEvrZHcEMY,Ghostface Killah and Adrian Younge,Twelve Reasons To Die,2013-04-22T13:08:14Z,PT10M13S,"listen: <url>  on ghostface killah's latest project, he's working with composer and multi-instrumentalist adrian younge. together, they create a fantastically conceptual album that's loaded with all the b-movie thrills a wu-tang fan could ask for.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: beware of the stare, i declare war ft. masta killah, the center of attraction ft. cappadonna, enemies all around me, ft. william hart, revenge is sweet, ft masta killa and killa sin  least fav track: murder spree ft. inspectah deck, u-god, masta killa, killa sin  ghostface killah and andrian younge - 12 reasons to die / soul temple / 2013 / east coast hip hop, hardcore hip hop, soundtrack  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/TJEvrZHcEMY/hqdefault.jpg,82565,8.0,"['east coast hip hop', 'hardcore hip hop', 'soundtrack']",other,"[(236, 164, 132), (236, 164, 124), (240, 164, 132)]"
1756,oA_9nhU65Ts,Kid Cudi,Indicud,2013-04-21T01:08:04Z,PT1M21S,"read the review here: <url>  cudi's latest album is done via a collaborative review with big ghost over at his blog. check it.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: beez ft. rza, cold blooded, brothers ft. king chip & a$sap rocky, solo dolo part ii ft. kendrick lamar  least fav track: girls ft. too $hort  kid cudi - indicud / g.o.o.d. music / 2013 / pop rap, abstract hip hop  2/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/oA_9nhU65Ts/hqdefault.jpg,263671,2.0,"['pop rap', 'abstract hip hop']",other,"[(34, 21, 21), (219, 188, 105), (137, 116, 78)]"
1757,D3ZoR4mwdnw,Kurt Vile,Wakin On A Pretty Daze,2013-04-19T19:40:55Z,PT9M25S,"listen: <url>  on his latest full-length, philly singer-songwriter kurt vile shows more ambition through his approach to psychedelic folk with longer songs, detailed instrumentation, and sublime production.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: wakin on a pretty day, shame chamber, goldtone, kv crimes, was all talk  least fav track: too hard  kurt vile - waking on a pretty daze / 2013 / matador / folk rock, psychedelic folk, indie folk, dream folk magic, cloud folk  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/D3ZoR4mwdnw/hqdefault.jpg,61640,8.0,"['folk rock', 'psychedelic folk', 'indie folk', 'dream folk magic', 'cloud folk']",,
1758,paeXfCrBNqs,Phosphorescent,Muchacho,2013-04-18T14:34:55Z,PT7M13S,"listen: <url>  on its latest full-length effort, phosphorescent's americana tunes are sounding more mellow than ever due to some incredibly smooth, reverbed production.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: song for zula, a charm / a blade, muchacho's tune, the quotidian beasts  least fav track: suns arising (a koan, an exit)  phosphorescent - muchacho / 2013 / dead oceans / americana, alt-country, folk, neo folk  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/paeXfCrBNqs/hqdefault.jpg,20871,6.0,"['a blade', ""muchacho's tune"", 'the quotidian beasts']",other,"[(35, 30, 46), (226, 149, 114), (136, 120, 116)]"
